"x","y","z"
-106.133333333333,38.5666666666667,2554
-106.116666666667,38.5666666666667,2432
-106.1,38.5666666666667,2328
-106.083333333333,38.5666666666667,2249
-106.066666666667,38.5666666666667,2201
-106.05,38.5666666666667,2188
-106.033333333333,38.5666666666667,2197
-106.016666666667,38.5666666666667,2215
-106,38.5666666666667,2264
-105.983333333333,38.5666666666667,2358
-105.966666666667,38.5666666666667,2545
-105.95,38.5666666666667,2600
-105.933333333333,38.5666666666667,2700
-105.916666666667,38.5666666666667,2847
-105.9,38.5666666666667,3077
-105.883333333333,38.5666666666667,3101
-105.866666666667,38.5666666666667,2878
-105.85,38.5666666666667,2494
-105.833333333333,38.5666666666667,2682
-105.816666666667,38.5666666666667,2968
-105.8,38.5666666666667,3067
-105.783333333333,38.5666666666667,3068
-105.766666666667,38.5666666666667,3032
-105.75,38.5666666666667,3118
-105.733333333333,38.5666666666667,3041
-105.716666666667,38.5666666666667,2928
-105.7,38.5666666666667,2815
-105.683333333333,38.5666666666667,2822
-105.666666666667,38.5666666666667,2919
-105.65,38.5666666666667,3099
-105.633333333333,38.5666666666667,3123
-105.616666666667,38.5666666666667,3060
-105.6,38.5666666666667,2919
-105.583333333333,38.5666666666667,2702
-105.566666666667,38.5666666666667,2697
-105.55,38.5666666666667,2654
-105.533333333333,38.5666666666667,2566
-105.516666666667,38.5666666666667,2530
-105.5,38.5666666666667,2607
-105.483333333333,38.5666666666667,2536
-105.466666666667,38.5666666666667,2340
-105.45,38.5666666666667,2211
-105.433333333333,38.5666666666667,2105
-105.416666666667,38.5666666666667,2178
-105.4,38.5666666666667,2156
-105.383333333333,38.5666666666667,2216
-105.366666666667,38.5666666666667,2224
-105.35,38.5666666666667,2207
-105.333333333333,38.5666666666667,2204
-105.316666666667,38.5666666666667,2180
-105.3,38.5666666666667,2194
-105.283333333333,38.5666666666667,2074
-105.266666666667,38.5666666666667,1991
-105.25,38.5666666666667,1942
-105.233333333333,38.5666666666667,1843
-105.216666666667,38.5666666666667,1887
-105.2,38.5666666666667,2044
-105.183333333333,38.5666666666667,2366
-105.166666666667,38.5666666666667,2586
-105.15,38.5666666666667,2590
-105.133333333333,38.5666666666667,2524
-105.116666666667,38.5666666666667,2425
-105.1,38.5666666666667,2296
-105.083333333333,38.5666666666667,2262
-105.066666666667,38.5666666666667,2322
-105.05,38.5666666666667,2157
-105.033333333333,38.5666666666667,1982
-105.016666666667,38.5666666666667,1896
-105,38.5666666666667,2035
-104.983333333333,38.5666666666667,2144
-104.966666666667,38.5666666666667,2135
-104.95,38.5666666666667,1998
-108.8,38.55,1815
-108.783333333333,38.55,1885
-108.766666666667,38.55,1896
-108.75,38.55,2068
-108.733333333333,38.55,2231
-108.716666666667,38.55,2392
-108.7,38.55,2539
-108.683333333333,38.55,2568
-108.666666666667,38.55,2708
-108.65,38.55,2796
-108.633333333333,38.55,2785
-108.616666666667,38.55,2773
-108.6,38.55,2764
-108.583333333333,38.55,2698
-108.566666666667,38.55,2657
-108.55,38.55,2726
-108.533333333333,38.55,2644
-108.516666666667,38.55,2564
-108.5,38.55,2424
-108.483333333333,38.55,2347
-108.466666666667,38.55,2280
-108.45,38.55,2405
-108.433333333333,38.55,2454
-108.416666666667,38.55,2283
-108.4,38.55,2284
-108.383333333333,38.55,2301
-108.366666666667,38.55,2283
-108.35,38.55,2394
-108.333333333333,38.55,2316
-108.316666666667,38.55,2223
-108.3,38.55,2173
-108.283333333333,38.55,2156
-108.266666666667,38.55,2223
-108.25,38.55,2113
-108.233333333333,38.55,2047
-108.216666666667,38.55,1999
-108.2,38.55,1949
-108.183333333333,38.55,1888
-108.166666666667,38.55,2037
-108.15,38.55,1986
-108.133333333333,38.55,1943
-108.116666666667,38.55,1885
-108.1,38.55,1840
-108.083333333333,38.55,1805
-108.066666666667,38.55,1769
-108.05,38.55,1727
-108.033333333333,38.55,1740
-108.016666666667,38.55,1720
-108,38.55,1735
-107.983333333333,38.55,1717
-107.966666666667,38.55,1682
-107.95,38.55,1714
-107.933333333333,38.55,1713
-107.916666666667,38.55,1714
-107.9,38.55,1717
-107.883333333333,38.55,1731
-107.866666666667,38.55,1768
-107.85,38.55,1806
-107.833333333333,38.55,1846
-107.816666666667,38.55,1900
-107.8,38.55,1951
-107.783333333333,38.55,2045
-107.766666666667,38.55,2111
-107.75,38.55,2184
-107.733333333333,38.55,2341
-107.716666666667,38.55,2469
-107.7,38.55,2515
-107.683333333333,38.55,2352
-107.666666666667,38.55,2468
-107.65,38.55,2574
-107.633333333333,38.55,2629
-107.616666666667,38.55,2587
-107.6,38.55,2548
-107.583333333333,38.55,2502
-107.566666666667,38.55,2479
-107.55,38.55,2440
-107.533333333333,38.55,2434
-107.516666666667,38.55,2477
-107.5,38.55,2514
-107.483333333333,38.55,2562
-107.466666666667,38.55,2678
-107.45,38.55,2879
-107.433333333333,38.55,3044
-107.416666666667,38.55,3088
-107.4,38.55,2988
-107.383333333333,38.55,2740
-107.366666666667,38.55,2858
-107.35,38.55,2856
-107.333333333333,38.55,2580
-107.316666666667,38.55,2440
-107.3,38.55,2667
-107.283333333333,38.55,2821
-107.266666666667,38.55,2735
-107.25,38.55,2559
-107.233333333333,38.55,2853
-107.216666666667,38.55,2826
-107.2,38.55,2930
-107.183333333333,38.55,2787
-107.166666666667,38.55,2702
-107.15,38.55,2843
-107.133333333333,38.55,2778
-107.116666666667,38.55,2846
-107.1,38.55,2702
-107.083333333333,38.55,2755
-107.066666666667,38.55,2649
-107.05,38.55,2514
-107.033333333333,38.55,2582
-107.016666666667,38.55,2553
-107,38.55,2504
-106.983333333333,38.55,2463
-106.966666666667,38.55,2420
-106.95,38.55,2366
-106.933333333333,38.55,2354
-106.916666666667,38.55,2372
-106.9,38.55,2376
-106.883333333333,38.55,2395
-106.866666666667,38.55,2413
-106.85,38.55,2467
-106.833333333333,38.55,2520
-106.816666666667,38.55,2530
-106.8,38.55,2528
-106.783333333333,38.55,2606
-106.766666666667,38.55,2659
-106.75,38.55,2683
-106.733333333333,38.55,2661
-106.716666666667,38.55,2685
-106.7,38.55,2670
-106.683333333333,38.55,2667
-106.666666666667,38.55,2600
-106.65,38.55,2577
-106.633333333333,38.55,2655
-106.616666666667,38.55,2831
-106.6,38.55,3016
-106.583333333333,38.55,3067
-106.566666666667,38.55,3172
-106.55,38.55,3246
-106.533333333333,38.55,3187
-106.516666666667,38.55,2942
-106.5,38.55,2953
-106.483333333333,38.55,2981
-106.466666666667,38.55,3095
-106.45,38.55,3186
-106.433333333333,38.55,3148
-106.416666666667,38.55,3266
-106.4,38.55,3236
-106.383333333333,38.55,3160
-106.366666666667,38.55,3450
-106.35,38.55,3702
-106.333333333333,38.55,3516
-106.316666666667,38.55,3277
-106.3,38.55,3092
-106.283333333333,38.55,3035
-106.266666666667,38.55,2945
-106.25,38.55,2864
-106.233333333333,38.55,2790
-106.216666666667,38.55,2743
-106.2,38.55,2664
-106.183333333333,38.55,2636
-106.166666666667,38.55,2615
-106.15,38.55,2560
-106.133333333333,38.55,2516
-106.116666666667,38.55,2470
-106.1,38.55,2409
-106.083333333333,38.55,2329
-106.066666666667,38.55,2252
-106.05,38.55,2204
-106.033333333333,38.55,2181
-106.016666666667,38.55,2174
-106,38.55,2189
-105.983333333333,38.55,2315
-105.966666666667,38.55,2448
-105.95,38.55,2621
-105.933333333333,38.55,2721
-105.916666666667,38.55,2857
-105.9,38.55,3013
-105.883333333333,38.55,2972
-105.866666666667,38.55,2674
-105.85,38.55,2444
-105.833333333333,38.55,2558
-105.816666666667,38.55,2926
-105.8,38.55,3123
-105.783333333333,38.55,3258
-105.766666666667,38.55,3187
-105.75,38.55,3005
-105.733333333333,38.55,2983
-105.716666666667,38.55,2893
-105.7,38.55,2772
-105.683333333333,38.55,2787
-105.666666666667,38.55,2824
-105.65,38.55,2893
-105.633333333333,38.55,2926
-105.616666666667,38.55,2904
-105.6,38.55,2794
-105.583333333333,38.55,2646
-105.566666666667,38.55,2560
-105.55,38.55,2528
-105.533333333333,38.55,2561
-105.516666666667,38.55,2558
-105.5,38.55,2525
-105.483333333333,38.55,2533
-105.466666666667,38.55,2396
-105.45,38.55,2120
-105.433333333333,38.55,2027
-105.416666666667,38.55,1995
-105.4,38.55,2115
-105.383333333333,38.55,2086
-105.366666666667,38.55,2158
-105.35,38.55,2224
-105.333333333333,38.55,2175
-105.316666666667,38.55,2183
-105.3,38.55,2086
-105.283333333333,38.55,1924
-105.266666666667,38.55,1889
-105.25,38.55,1901
-105.233333333333,38.55,1887
-105.216666666667,38.55,1835
-105.2,38.55,1923
-105.183333333333,38.55,2098
-105.166666666667,38.55,2381
-105.15,38.55,2473
-105.133333333333,38.55,2403
-105.116666666667,38.55,2240
-105.1,38.55,2169
-105.083333333333,38.55,2240
-105.066666666667,38.55,2077
-105.05,38.55,1925
-105.033333333333,38.55,1843
-105.016666666667,38.55,1930
-105,38.55,2067
-104.983333333333,38.55,2073
-104.966666666667,38.55,1977
-104.95,38.55,1951
-108.8,38.5333333333333,1837
-108.783333333333,38.5333333333333,1838
-108.766666666667,38.5333333333333,1867
-108.75,38.5333333333333,1903
-108.733333333333,38.5333333333333,2026
-108.716666666667,38.5333333333333,2202
-108.7,38.5333333333333,2467
-108.683333333333,38.5333333333333,2632
-108.666666666667,38.5333333333333,2697
-108.65,38.5333333333333,2657
-108.633333333333,38.5333333333333,2642
-108.616666666667,38.5333333333333,2789
-108.6,38.5333333333333,2752
-108.583333333333,38.5333333333333,2749
-108.566666666667,38.5333333333333,2729
-108.55,38.5333333333333,2660
-108.533333333333,38.5333333333333,2591
-108.516666666667,38.5333333333333,2511
-108.5,38.5333333333333,2457
-108.483333333333,38.5333333333333,2369
-108.466666666667,38.5333333333333,2503
-108.45,38.5333333333333,2563
-108.433333333333,38.5333333333333,2412
-108.416666666667,38.5333333333333,2298
-108.4,38.5333333333333,2400
-108.383333333333,38.5333333333333,2311
-108.366666666667,38.5333333333333,2431
-108.35,38.5333333333333,2364
-108.333333333333,38.5333333333333,2284
-108.316666666667,38.5333333333333,2275
-108.3,38.5333333333333,2207
-108.283333333333,38.5333333333333,2289
-108.266666666667,38.5333333333333,2211
-108.25,38.5333333333333,2177
-108.233333333333,38.5333333333333,2120
-108.216666666667,38.5333333333333,2024
-108.2,38.5333333333333,1857
-108.183333333333,38.5333333333333,2089
-108.166666666667,38.5333333333333,2078
-108.15,38.5333333333333,2027
-108.133333333333,38.5333333333333,1985
-108.116666666667,38.5333333333333,1937
-108.1,38.5333333333333,1896
-108.083333333333,38.5333333333333,1850
-108.066666666667,38.5333333333333,1786
-108.05,38.5333333333333,1787
-108.033333333333,38.5333333333333,1781
-108.016666666667,38.5333333333333,1753
-108,38.5333333333333,1741
-107.983333333333,38.5333333333333,1735
-107.966666666667,38.5333333333333,1704
-107.95,38.5333333333333,1697
-107.933333333333,38.5333333333333,1721
-107.916666666667,38.5333333333333,1736
-107.9,38.5333333333333,1730
-107.883333333333,38.5333333333333,1742
-107.866666666667,38.5333333333333,1764
-107.85,38.5333333333333,1795
-107.833333333333,38.5333333333333,1840
-107.816666666667,38.5333333333333,1877
-107.8,38.5333333333333,1905
-107.783333333333,38.5333333333333,1984
-107.766666666667,38.5333333333333,2125
-107.75,38.5333333333333,2135
-107.733333333333,38.5333333333333,2283
-107.716666666667,38.5333333333333,2410
-107.7,38.5333333333333,2555
-107.683333333333,38.5333333333333,2534
-107.666666666667,38.5333333333333,2366
-107.65,38.5333333333333,2222
-107.633333333333,38.5333333333333,2450
-107.616666666667,38.5333333333333,2597
-107.6,38.5333333333333,2541
-107.583333333333,38.5333333333333,2566
-107.566666666667,38.5333333333333,2533
-107.55,38.5333333333333,2470
-107.533333333333,38.5333333333333,2510
-107.516666666667,38.5333333333333,2573
-107.5,38.5333333333333,2655
-107.483333333333,38.5333333333333,2764
-107.466666666667,38.5333333333333,2950
-107.45,38.5333333333333,3032
-107.433333333333,38.5333333333333,3036
-107.416666666667,38.5333333333333,3005
-107.4,38.5333333333333,2771
-107.383333333333,38.5333333333333,2702
-107.366666666667,38.5333333333333,2977
-107.35,38.5333333333333,2966
-107.333333333333,38.5333333333333,2671
-107.316666666667,38.5333333333333,2431
-107.3,38.5333333333333,2509
-107.283333333333,38.5333333333333,2661
-107.266666666667,38.5333333333333,2511
-107.25,38.5333333333333,2687
-107.233333333333,38.5333333333333,2807
-107.216666666667,38.5333333333333,2748
-107.2,38.5333333333333,2822
-107.183333333333,38.5333333333333,2710
-107.166666666667,38.5333333333333,2657
-107.15,38.5333333333333,2832
-107.133333333333,38.5333333333333,2689
-107.116666666667,38.5333333333333,2674
-107.1,38.5333333333333,2737
-107.083333333333,38.5333333333333,2569
-107.066666666667,38.5333333333333,2541
-107.05,38.5333333333333,2480
-107.033333333333,38.5333333333333,2487
-107.016666666667,38.5333333333333,2465
-107,38.5333333333333,2374
-106.983333333333,38.5333333333333,2355
-106.966666666667,38.5333333333333,2357
-106.95,38.5333333333333,2346
-106.933333333333,38.5333333333333,2340
-106.916666666667,38.5333333333333,2370
-106.9,38.5333333333333,2425
-106.883333333333,38.5333333333333,2403
-106.866666666667,38.5333333333333,2386
-106.85,38.5333333333333,2377
-106.833333333333,38.5333333333333,2406
-106.816666666667,38.5333333333333,2440
-106.8,38.5333333333333,2434
-106.783333333333,38.5333333333333,2476
-106.766666666667,38.5333333333333,2534
-106.75,38.5333333333333,2597
-106.733333333333,38.5333333333333,2584
-106.716666666667,38.5333333333333,2642
-106.7,38.5333333333333,2600
-106.683333333333,38.5333333333333,2617
-106.666666666667,38.5333333333333,2547
-106.65,38.5333333333333,2565
-106.633333333333,38.5333333333333,2746
-106.616666666667,38.5333333333333,2812
-106.6,38.5333333333333,2900
-106.583333333333,38.5333333333333,2993
-106.566666666667,38.5333333333333,3042
-106.55,38.5333333333333,3048
-106.533333333333,38.5333333333333,3045
-106.516666666667,38.5333333333333,2910
-106.5,38.5333333333333,2819
-106.483333333333,38.5333333333333,2884
-106.466666666667,38.5333333333333,3021
-106.45,38.5333333333333,3006
-106.433333333333,38.5333333333333,2960
-106.416666666667,38.5333333333333,3061
-106.4,38.5333333333333,3023
-106.383333333333,38.5333333333333,3245
-106.366666666667,38.5333333333333,3462
-106.35,38.5333333333333,3539
-106.333333333333,38.5333333333333,3374
-106.316666666667,38.5333333333333,3240
-106.3,38.5333333333333,3405
-106.283333333333,38.5333333333333,3136
-106.266666666667,38.5333333333333,2968
-106.25,38.5333333333333,2944
-106.233333333333,38.5333333333333,2872
-106.216666666667,38.5333333333333,2841
-106.2,38.5333333333333,2755
-106.183333333333,38.5333333333333,2589
-106.166666666667,38.5333333333333,2503
-106.15,38.5333333333333,2457
-106.133333333333,38.5333333333333,2431
-106.116666666667,38.5333333333333,2392
-106.1,38.5333333333333,2366
-106.083333333333,38.5333333333333,2330
-106.066666666667,38.5333333333333,2294
-106.05,38.5333333333333,2261
-106.033333333333,38.5333333333333,2218
-106.016666666667,38.5333333333333,2190
-106,38.5333333333333,2165
-105.983333333333,38.5333333333333,2185
-105.966666666667,38.5333333333333,2381
-105.95,38.5333333333333,2596
-105.933333333333,38.5333333333333,2659
-105.916666666667,38.5333333333333,2674
-105.9,38.5333333333333,2733
-105.883333333333,38.5333333333333,2642
-105.866666666667,38.5333333333333,2529
-105.85,38.5333333333333,2335
-105.833333333333,38.5333333333333,2453
-105.816666666667,38.5333333333333,2747
-105.8,38.5333333333333,2931
-105.783333333333,38.5333333333333,3025
-105.766666666667,38.5333333333333,2987
-105.75,38.5333333333333,2921
-105.733333333333,38.5333333333333,2851
-105.716666666667,38.5333333333333,2783
-105.7,38.5333333333333,2744
-105.683333333333,38.5333333333333,2762
-105.666666666667,38.5333333333333,2813
-105.65,38.5333333333333,2859
-105.633333333333,38.5333333333333,2824
-105.616666666667,38.5333333333333,2811
-105.6,38.5333333333333,2835
-105.583333333333,38.5333333333333,2750
-105.566666666667,38.5333333333333,2670
-105.55,38.5333333333333,2607
-105.533333333333,38.5333333333333,2548
-105.516666666667,38.5333333333333,2486
-105.5,38.5333333333333,2416
-105.483333333333,38.5333333333333,2492
-105.466666666667,38.5333333333333,2421
-105.45,38.5333333333333,2359
-105.433333333333,38.5333333333333,2064
-105.416666666667,38.5333333333333,1923
-105.4,38.5333333333333,1912
-105.383333333333,38.5333333333333,1930
-105.366666666667,38.5333333333333,2070
-105.35,38.5333333333333,2223
-105.333333333333,38.5333333333333,2297
-105.316666666667,38.5333333333333,2288
-105.3,38.5333333333333,2195
-105.283333333333,38.5333333333333,1968
-105.266666666667,38.5333333333333,1856
-105.25,38.5333333333333,1884
-105.233333333333,38.5333333333333,1908
-105.216666666667,38.5333333333333,1815
-105.2,38.5333333333333,1914
-105.183333333333,38.5333333333333,2068
-105.166666666667,38.5333333333333,2325
-105.15,38.5333333333333,2244
-105.133333333333,38.5333333333333,2137
-105.116666666667,38.5333333333333,2063
-105.1,38.5333333333333,2069
-105.083333333333,38.5333333333333,1978
-105.066666666667,38.5333333333333,1870
-105.05,38.5333333333333,1864
-105.033333333333,38.5333333333333,1875
-105.016666666667,38.5333333333333,1842
-105,38.5333333333333,1956
-104.983333333333,38.5333333333333,1972
-104.966666666667,38.5333333333333,1916
-104.95,38.5333333333333,1976
-108.8,38.5166666666667,1815
-108.783333333333,38.5166666666667,1797
-108.766666666667,38.5166666666667,1810
-108.75,38.5166666666667,1852
-108.733333333333,38.5166666666667,1927
-108.716666666667,38.5166666666667,2053
-108.7,38.5166666666667,2212
-108.683333333333,38.5166666666667,2327
-108.666666666667,38.5166666666667,2405
-108.65,38.5166666666667,2485
-108.633333333333,38.5166666666667,2590
-108.616666666667,38.5166666666667,2706
-108.6,38.5166666666667,2831
-108.583333333333,38.5166666666667,2846
-108.566666666667,38.5166666666667,2762
-108.55,38.5166666666667,2725
-108.533333333333,38.5166666666667,2638
-108.516666666667,38.5166666666667,2533
-108.5,38.5166666666667,2511
-108.483333333333,38.5166666666667,2596
-108.466666666667,38.5166666666667,2612
-108.45,38.5166666666667,2466
-108.433333333333,38.5166666666667,2374
-108.416666666667,38.5166666666667,2516
-108.4,38.5166666666667,2465
-108.383333333333,38.5166666666667,2438
-108.366666666667,38.5166666666667,2459
-108.35,38.5166666666667,2398
-108.333333333333,38.5166666666667,2410
-108.316666666667,38.5166666666667,2334
-108.3,38.5166666666667,2342
-108.283333333333,38.5166666666667,2271
-108.266666666667,38.5166666666667,2232
-108.25,38.5166666666667,2225
-108.233333333333,38.5166666666667,2120
-108.216666666667,38.5166666666667,1956
-108.2,38.5166666666667,1950
-108.183333333333,38.5166666666667,2169
-108.166666666667,38.5166666666667,2136
-108.15,38.5166666666667,2096
-108.133333333333,38.5166666666667,2046
-108.116666666667,38.5166666666667,1987
-108.1,38.5166666666667,1946
-108.083333333333,38.5166666666667,1887
-108.066666666667,38.5166666666667,1819
-108.05,38.5166666666667,1838
-108.033333333333,38.5166666666667,1817
-108.016666666667,38.5166666666667,1787
-108,38.5166666666667,1765
-107.983333333333,38.5166666666667,1755
-107.966666666667,38.5166666666667,1736
-107.95,38.5166666666667,1740
-107.933333333333,38.5166666666667,1720
-107.916666666667,38.5166666666667,1732
-107.9,38.5166666666667,1743
-107.883333333333,38.5166666666667,1751
-107.866666666667,38.5166666666667,1776
-107.85,38.5166666666667,1812
-107.833333333333,38.5166666666667,1820
-107.816666666667,38.5166666666667,1851
-107.8,38.5166666666667,1890
-107.783333333333,38.5166666666667,1945
-107.766666666667,38.5166666666667,2106
-107.75,38.5166666666667,2134
-107.733333333333,38.5166666666667,2229
-107.716666666667,38.5166666666667,2310
-107.7,38.5166666666667,2453
-107.683333333333,38.5166666666667,2564
-107.666666666667,38.5166666666667,2590
-107.65,38.5166666666667,2409
-107.633333333333,38.5166666666667,2290
-107.616666666667,38.5166666666667,2405
-107.6,38.5166666666667,2489
-107.583333333333,38.5166666666667,2656
-107.566666666667,38.5166666666667,2482
-107.55,38.5166666666667,2591
-107.533333333333,38.5166666666667,2658
-107.516666666667,38.5166666666667,2765
-107.5,38.5166666666667,2922
-107.483333333333,38.5166666666667,2987
-107.466666666667,38.5166666666667,2983
-107.45,38.5166666666667,2988
-107.433333333333,38.5166666666667,2937
-107.416666666667,38.5166666666667,2763
-107.4,38.5166666666667,2576
-107.383333333333,38.5166666666667,2882
-107.366666666667,38.5166666666667,2940
-107.35,38.5166666666667,2936
-107.333333333333,38.5166666666667,2708
-107.316666666667,38.5166666666667,2462
-107.3,38.5166666666667,2332
-107.283333333333,38.5166666666667,2468
-107.266666666667,38.5166666666667,2434
-107.25,38.5166666666667,2768
-107.233333333333,38.5166666666667,2626
-107.216666666667,38.5166666666667,2683
-107.2,38.5166666666667,2627
-107.183333333333,38.5166666666667,2692
-107.166666666667,38.5166666666667,2580
-107.15,38.5166666666667,2719
-107.133333333333,38.5166666666667,2624
-107.116666666667,38.5166666666667,2582
-107.1,38.5166666666667,2535
-107.083333333333,38.5166666666667,2524
-107.066666666667,38.5166666666667,2456
-107.05,38.5166666666667,2483
-107.033333333333,38.5166666666667,2407
-107.016666666667,38.5166666666667,2326
-107,38.5166666666667,2314
-106.983333333333,38.5166666666667,2348
-106.966666666667,38.5166666666667,2368
-106.95,38.5166666666667,2337
-106.933333333333,38.5166666666667,2344
-106.916666666667,38.5166666666667,2452
-106.9,38.5166666666667,2506
-106.883333333333,38.5166666666667,2453
-106.866666666667,38.5166666666667,2426
-106.85,38.5166666666667,2462
-106.833333333333,38.5166666666667,2421
-106.816666666667,38.5166666666667,2415
-106.8,38.5166666666667,2478
-106.783333333333,38.5166666666667,2410
-106.766666666667,38.5166666666667,2418
-106.75,38.5166666666667,2450
-106.733333333333,38.5166666666667,2486
-106.716666666667,38.5166666666667,2542
-106.7,38.5166666666667,2528
-106.683333333333,38.5166666666667,2536
-106.666666666667,38.5166666666667,2532
-106.65,38.5166666666667,2573
-106.633333333333,38.5166666666667,2631
-106.616666666667,38.5166666666667,2714
-106.6,38.5166666666667,2836
-106.583333333333,38.5166666666667,2893
-106.566666666667,38.5166666666667,2768
-106.55,38.5166666666667,2747
-106.533333333333,38.5166666666667,2769
-106.516666666667,38.5166666666667,2771
-106.5,38.5166666666667,2758
-106.483333333333,38.5166666666667,2801
-106.466666666667,38.5166666666667,2983
-106.45,38.5166666666667,3042
-106.433333333333,38.5166666666667,2860
-106.416666666667,38.5166666666667,2884
-106.4,38.5166666666667,3058
-106.383333333333,38.5166666666667,3186
-106.366666666667,38.5166666666667,3271
-106.35,38.5166666666667,3447
-106.333333333333,38.5166666666667,3366
-106.316666666667,38.5166666666667,3372
-106.3,38.5166666666667,3225
-106.283333333333,38.5166666666667,3098
-106.266666666667,38.5166666666667,3103
-106.25,38.5166666666667,3291
-106.233333333333,38.5166666666667,3203
-106.216666666667,38.5166666666667,3071
-106.2,38.5166666666667,2884
-106.183333333333,38.5166666666667,2703
-106.166666666667,38.5166666666667,2635
-106.15,38.5166666666667,2584
-106.133333333333,38.5166666666667,2440
-106.116666666667,38.5166666666667,2380
-106.1,38.5166666666667,2338
-106.083333333333,38.5166666666667,2294
-106.066666666667,38.5166666666667,2268
-106.05,38.5166666666667,2250
-106.033333333333,38.5166666666667,2240
-106.016666666667,38.5166666666667,2224
-106,38.5166666666667,2198
-105.983333333333,38.5166666666667,2161
-105.966666666667,38.5166666666667,2248
-105.95,38.5166666666667,2408
-105.933333333333,38.5166666666667,2463
-105.916666666667,38.5166666666667,2497
-105.9,38.5166666666667,2499
-105.883333333333,38.5166666666667,2404
-105.866666666667,38.5166666666667,2294
-105.85,38.5166666666667,2250
-105.833333333333,38.5166666666667,2328
-105.816666666667,38.5166666666667,2453
-105.8,38.5166666666667,2604
-105.783333333333,38.5166666666667,2715
-105.766666666667,38.5166666666667,2738
-105.75,38.5166666666667,2826
-105.733333333333,38.5166666666667,2856
-105.716666666667,38.5166666666667,2754
-105.7,38.5166666666667,2666
-105.683333333333,38.5166666666667,2702
-105.666666666667,38.5166666666667,2696
-105.65,38.5166666666667,2794
-105.633333333333,38.5166666666667,2792
-105.616666666667,38.5166666666667,2727
-105.6,38.5166666666667,2768
-105.583333333333,38.5166666666667,2776
-105.566666666667,38.5166666666667,2687
-105.55,38.5166666666667,2646
-105.533333333333,38.5166666666667,2639
-105.516666666667,38.5166666666667,2557
-105.5,38.5166666666667,2514
-105.483333333333,38.5166666666667,2498
-105.466666666667,38.5166666666667,2415
-105.45,38.5166666666667,2295
-105.433333333333,38.5166666666667,2050
-105.416666666667,38.5166666666667,1958
-105.4,38.5166666666667,1939
-105.383333333333,38.5166666666667,2043
-105.366666666667,38.5166666666667,1964
-105.35,38.5166666666667,1980
-105.333333333333,38.5166666666667,2102
-105.316666666667,38.5166666666667,2191
-105.3,38.5166666666667,2259
-105.283333333333,38.5166666666667,2055
-105.266666666667,38.5166666666667,1845
-105.25,38.5166666666667,1851
-105.233333333333,38.5166666666667,1858
-105.216666666667,38.5166666666667,1794
-105.2,38.5166666666667,1863
-105.183333333333,38.5166666666667,1956
-105.166666666667,38.5166666666667,2111
-105.15,38.5166666666667,2014
-105.133333333333,38.5166666666667,1982
-105.116666666667,38.5166666666667,1918
-105.1,38.5166666666667,1896
-105.083333333333,38.5166666666667,1811
-105.066666666667,38.5166666666667,1823
-105.05,38.5166666666667,1870
-105.033333333333,38.5166666666667,1885
-105.016666666667,38.5166666666667,1852
-105,38.5166666666667,1825
-104.983333333333,38.5166666666667,1908
-104.966666666667,38.5166666666667,1903
-104.95,38.5166666666667,1925
-108.8,38.5,1731
-108.783333333333,38.5,1745
-108.766666666667,38.5,1827
-108.75,38.5,1858
-108.733333333333,38.5,1908
-108.716666666667,38.5,1974
-108.7,38.5,2041
-108.683333333333,38.5,2198
-108.666666666667,38.5,2406
-108.65,38.5,2463
-108.633333333333,38.5,2590
-108.616666666667,38.5,2653
-108.6,38.5,2730
-108.583333333333,38.5,2904
-108.566666666667,38.5,2824
-108.55,38.5,2757
-108.533333333333,38.5,2749
-108.516666666667,38.5,2693
-108.5,38.5,2665
-108.483333333333,38.5,2618
-108.466666666667,38.5,2572
-108.45,38.5,2510
-108.433333333333,38.5,2568
-108.416666666667,38.5,2575
-108.4,38.5,2552
-108.383333333333,38.5,2539
-108.366666666667,38.5,2489
-108.35,38.5,2511
-108.333333333333,38.5,2476
-108.316666666667,38.5,2443
-108.3,38.5,2356
-108.283333333333,38.5,2341
-108.266666666667,38.5,2302
-108.25,38.5,2225
-108.233333333333,38.5,2197
-108.216666666667,38.5,2044
-108.2,38.5,2011
-108.183333333333,38.5,2234
-108.166666666667,38.5,2199
-108.15,38.5,2160
-108.133333333333,38.5,2113
-108.116666666667,38.5,2062
-108.1,38.5,1996
-108.083333333333,38.5,1958
-108.066666666667,38.5,1827
-108.05,38.5,1908
-108.033333333333,38.5,1866
-108.016666666667,38.5,1827
-108,38.5,1799
-107.983333333333,38.5,1806
-107.966666666667,38.5,1757
-107.95,38.5,1768
-107.933333333333,38.5,1765
-107.916666666667,38.5,1744
-107.9,38.5,1746
-107.883333333333,38.5,1758
-107.866666666667,38.5,1774
-107.85,38.5,1798
-107.833333333333,38.5,1826
-107.816666666667,38.5,1853
-107.8,38.5,1879
-107.783333333333,38.5,1915
-107.766666666667,38.5,1987
-107.75,38.5,2092
-107.733333333333,38.5,2123
-107.716666666667,38.5,2198
-107.7,38.5,2312
-107.683333333333,38.5,2418
-107.666666666667,38.5,2606
-107.65,38.5,2617
-107.633333333333,38.5,2553
-107.616666666667,38.5,2445
-107.6,38.5,2384
-107.583333333333,38.5,2348
-107.566666666667,38.5,2534
-107.55,38.5,2759
-107.533333333333,38.5,2873
-107.516666666667,38.5,2953
-107.5,38.5,2938
-107.483333333333,38.5,2942
