"","year","absorp","gen","av.lambda","av.FAT","av.eggV","av.temp"
"110",1955,0.45,2,1.73087695515567,4.08186268345621,0.999774155628214,19.3067786322473
"111",1955,0.45,3,1.37749912928234,3.24776550424808,0.999998984822255,17.4863471298683
"112",1955,0.5,1,1.90577288725209,4.49336579275246,0.999982588363323,18.7154903044962
"113",1955,0.5,2,1.80930098004787,4.26759580894595,0.999549579380547,19.6812736774073
"114",1955,0.5,3,1.50265491068651,3.54287041904614,0.99999453711375,17.8568907098083
"115",1955,0.55,1,2.01676352599527,4.75520407679638,0.999947062561036,19.1034227228156
"116",1955,0.55,2,1.86783671009361,4.40688784742173,0.99917246215547,20.0521284454781
"117",1955,0.55,3,1.61583753541069,3.80985674109679,0.99996685057248,18.2286533100948
"118",1955,0.6,1,2.10047680212194,4.95291387965453,0.99986460531118,19.4902730193438
"119",1955,0.6,2,1.9071537993446,4.50143543550588,0.998581210882523,20.4263069468618
"120",1955,0.6,3,1.71098294044653,4.03458387215793,0.999879053004904,18.6018102194753
"121",1955,0.65,1,2.15455270700303,5.08099354254333,0.999710504805608,19.8791674831587
"122",1955,0.65,2,1.9269316110007,4.55050909703019,0.997734296592195,20.7989298808024
"123",1955,0.65,3,1.78397626297238,4.20755539064106,0.999671494224297,18.9747345606576
"124",1955,0.7,1,2.17811018297095,5.13750427286154,0.999439718813389,20.2678828242423
"125",1955,0.7,2,1.92851841637739,4.55717046503923,0.996628990281606,21.1727189827495
"126",1955,0.7,3,1.83444017347395,4.32801869049482,0.999283967184566,19.3472054161618
"127",1956,0.4,1,1.88294003067068,4.43948598728157,0.999992436347179,19.0207488117651
"128",1956,0.4,2,1.62238651356818,3.82572223231429,0.999857748218991,19.4608651260665
"129",1956,0.4,3,1.35275091943393,3.18943970637072,0.999994520774304,18.1996926267416
"130",1956,0.45,1,1.98165696118004,4.67232444942887,0.999972219950042,19.4076519703252
"131",1956,0.45,2,1.71353293931922,4.04137268841339,0.999663415918424,19.8345422298139
"132",1956,0.45,3,1.47503179238778,3.47790966710714,0.999960694843689,18.5678775224224
"133",1956,0.5,1,2.05291888583862,4.84058522081886,0.999914581376323,19.796510900877
"134",1956,0.5,2,1.79052304827863,4.22417627939972,0.999306533509686,20.2075758558147
"135",1956,0.5,3,1.59215473896915,3.7543767714769,0.999886483004113,18.9443030661236
"136",1956,0.55,1,2.09447055349673,4.93911293170495,0.999774127096952,20.1827839444066
"137",1956,0.55,2,1.85066827218155,4.36778900068914,0.998755215502368,20.5817963813893
"138",1956,0.55,3,1.69616362637875,4.000181417305,0.999737632713221,19.3167511618539
"139",1956,0.6,1,2.10526041604076,4.96563381398391,0.999487458340639,20.5708142967297
"140",1956,0.6,2,1.89331148861638,4.47060074603224,0.997998452218728,20.955118726822
"141",1956,0.6,3,1.78098055492809,4.2011092499773,0.999467562826247,19.6887392079653
"142",1956,0.65,1,2.08679039821804,4.92391689905832,0.998969911353111,20.9583581265001
"143",1956,0.65,2,1.91624067072122,4.52731669592592,0.997032457717665,21.3272560787216
"144",1956,0.65,3,1.84753164343897,4.35938960892593,0.99905010891114,20.056617898303
"145",1956,0.7,1,2.04174332067368,4.82039610753457,0.998149159840934,21.3475435333855
"146",1956,0.7,2,1.9204340843466,4.54022733018675,0.995852008489915,21.7036798965285
"147",1956,0.7,3,1.89101114036692,4.46375923196553,0.99844213688027,20.4336819374062
"148",1957,0.4,1,1.48677037873922,3.50539155247643,0.999999999776393,17.5629964122913
"149",1957,0.4,2,1.40428704638766,3.31103214107018,0.999976045898831,17.7683693402604
"150",1957,0.4,3,1.14387675510338,2.69694363730979,1,16.5693743926861
"151",1957,0.45,1,1.6473491653395,3.88399245377735,0.999999859179411,17.9505621665
"152",1957,0.45,2,1.52285282257979,3.59084089418469,0.99991469356637,18.1433396423793
"153",1957,0.45,3,1.27053666219558,2.99557251407519,1,16.9404997206738
"154",1957,0.5,1,1.79353003684109,4.22866026193355,0.999996958959628,18.3395256054558
"155",1957,0.5,2,1.63064788609898,3.84551126393242,0.999783120028074,18.517129245091
"156",1957,0.5,3,1.39565280340468,3.29056266933931,0.999999799913476,17.3118955812263
"157",1957,0.55,1,1.91816154023129,4.52254193927734,0.999988852267096,18.7253667427549
"158",1957,0.55,2,1.72509202507566,4.06905378814843,0.999543556988618,18.8905116354997
"159",1957,0.55,3,1.51187141064435,3.56460677133945,0.999993513504718,17.6821864392024
"160",1957,0.6,1,2.01792203813103,4.75784247780801,0.999966365467938,19.1130051158538
"161",1957,0.6,2,1.80293979845895,4.25387904766419,0.999159187020668,19.2643098263516
"162",1957,0.6,3,1.61452654558734,3.80686275818597,0.999947767544728,18.0540352430772
"163",1957,0.65,1,2.08877768896656,4.92511391854333,0.999912570395999,19.5014364197924
"164",1957,0.65,2,1.86189194262742,4.3945462694982,0.998610078637388,19.6371136888612
"165",1957,0.65,3,1.69882423690765,4.00630806491921,0.999791819360614,18.4236879414535
"166",1957,0.7,1,2.12691783475223,5.01553841639021,0.999781236535656,19.8914300226608
"167",1957,0.7,2,1.90105020483544,4.48894910872507,0.997869146878497,20.0126401884251
"168",1957,0.7,3,1.76543698146838,4.16460025542121,0.999481873131167,18.794940955979
"169",1958,0.4,1,1.83310125044572,4.32194741807311,0.999999193567464,18.3339179267019
"170",1958,0.4,2,1.71029696064496,4.03355023504487,0.999711165099858,19.0668149702266
"171",1958,0.4,3,1.6988626074474,4.00556453750101,0.999975876785562,18.1136646388052
"172",1958,0.45,1,1.96903973849167,4.64246595666636,0.999996428808266,18.723431754183
"173",1958,0.45,2,1.77625808389981,4.19015207447631,0.999413868808447,19.4380748410812
"174",1958,0.45,3,1.77713243931068,4.19030579636619,0.999930476247445,18.4849022053537
"175",1958,0.5,1,2.07793285762724,4.89924566010315,0.999987480655082,19.108676107371
"176",1958,0.5,2,1.82549665346268,4.30791117591439,0.998921843297968,19.8135410307185
"177",1958,0.5,3,1.8287449048022,4.31246151602469,0.99981693934547,18.8566539197538
"178",1958,0.55,1,2.15736480071055,5.08661166247166,0.999966750991678,19.4980903272385
"179",1958,0.55,2,1.85677648205766,4.38398215409481,0.998178511804595,20.1859312661029
"180",1958,0.55,3,1.85250224575532,4.36942716937044,0.999563971527621,19.2290046323559
"181",1958,0.6,1,2.20506414398556,5.19928059766728,0.999915557871652,19.8851279840158
"182",1958,0.6,2,1.87208385236432,4.42290114777855,0.997185872168736,20.5585649076913
"183",1958,0.6,3,1.85342569066782,4.37332571180664,0.999063979159938,19.6006433441917
"184",1958,0.65,1,2.21891053087813,5.23238162327119,0.999798060251953,20.2719893209227
"185",1958,0.65,2,1.87027535540354,4.42186603990518,0.995944842597732,20.9317272245248
"186",1958,0.65,3,1.83647366329599,4.33595488944903,0.998231581926979,19.9715702042138
"187",1958,0.7,1,2.19749205768688,5.18283313931795,0.999539849359053,20.66085166718
"188",1958,0.7,2,1.8522295017645,4.38290232268362,0.994447988457885,21.3050207638985
"189",1958,0.7,3,1.80823147295303,4.27295382219759,0.996964378948772,20.3467679743998
"190",1959,0.4,1,1.66709609868453,3.93059235296274,0.999991676153558,18.2731202293921
"191",1959,0.4,2,1.43947165585003,3.39449816268873,0.99985162980591,18.3547760689201
"192",1959,0.4,3,0.898102788177827,2.11749032425049,0.999997527517176,16.0014740503841
"193",1959,0.45,1,1.80769260636054,4.26215138342097,0.99997672292282,18.6632522963279
"194",1959,0.45,2,1.54730210384081,3.64949236005661,0.999645675153828,18.728247631665
"195",1959,0.45,3,1.00064841237477,2.35930828197971,0.999988954021352,16.3741676298618
"196",1959,0.5,1,1.92714060945467,4.54393662449399,0.999941579139491,19.0501452011367
"197",1959,0.5,2,1.64421227016493,3.87905254497861,0.99932389261864,19.1028517074813
"198",1959,0.5,3,1.11182329055508,2.62150386511811,0.999972431610598,16.7485847143469
"199",1959,0.55,1,2.02380130586959,4.77214353660589,0.999870288157745,19.4373705633445
"200",1959,0.55,2,1.72714432846745,4.07596869317465,0.998868662278739,19.4772550428751
"201",1959,0.55,3,1.22780310916597,2.89510789951147,0.999935538743129,17.1234998521836
"202",1959,0.6,1,2.09407941406299,4.93836528741396,0.999740489047791,19.8242628840681
"203",1959,0.6,2,1.79266924126801,4.23210651976657,0.998281812581203,19.8484018895775
"204",1959,0.6,3,1.34320704805099,3.16740379716288,0.999883136445505,17.4892035652351
"205",1959,0.65,1,2.13619505437841,5.03855302919079,0.999509143462258,20.2104874263178
"206",1959,0.65,2,1.84084122837795,4.34768916149428,0.997526705080045,20.2230112369184
"207",1959,0.65,3,1.45845035815894,3.43947298946064,0.999788290122006,17.8668716316235
"208",1959,0.7,1,2.14766031742553,5.06691944009168,0.999139898473911,20.6016709509438
"209",1959,0.7,2,1.87083627333286,4.4208223697829,0.996576818815422,20.5978623697957
"210",1959,0.7,3,1.55959273322588,3.67858960615812,0.999611360606807,18.2376255184142
"211",1960,0.4,1,1.69314537391916,3.99196646217284,1,18.0367020982558
"212",1960,0.4,2,1.57779688703911,3.72049322251256,0.999882758845538,18.5327896736834
"213",1960,0.4,3,1.11884589892087,2.63793918017464,0.999997914225712,16.4212638146452
"214",1960,0.45,1,1.83989029539518,4.33795148497515,0.999999752165916,18.4249611656459
"215",1960,0.45,2,1.6821591421299,3.96702781938524,0.99975348712516,18.9070476332645
"216",1960,0.45,3,1.21927125949002,2.87475021635383,0.999990558691709,16.7929941609193
"217",1960,0.5,1,1.96597256323985,4.63522808786674,0.999997725317292,18.8117767938447
"218",1960,0.5,2,1.76920276467959,4.17307059114186,0.999521298236358,19.2798304432866
"219",1960,0.5,3,1.31794504890447,3.10748978856529,0.99996906832372,17.166517054704
"220",1960,0.55,1,2.06712309345171,4.87375098789975,0.999989334825852,19.1988471130024
"221",1960,0.55,2,1.83661208757341,4.33321133240755,0.999153050267109,19.6540627683216
"222",1960,0.55,3,1.40934622241448,3.32335508597684,0.999880172522684,17.5410217821571
"223",1960,0.6,1,2.13909984016398,5.04355736987506,0.999965383943763,19.5869655857862
"224",1960,0.6,2,1.88280032714094,4.44376585987489,0.99861448726183,20.026193683467
"225",1960,0.6,3,1.4896696449454,3.513744443727,0.999611225371359,17.9077346380634
"226",1960,0.65,1,2.17793553447845,5.13543936860842,0.999891373544025,19.975509358028
"227",1960,0.65,2,1.90823790417919,4.5058893932431,0.997868938708871,20.3995713798401
"228",1960,0.65,3,1.56128938525089,3.68418088324188,0.999131505936928,18.2800505125952
"229",1960,0.7,1,2.18152357503103,5.14465243342179,0.999706614417046,20.3628297174789
"230",1960,0.7,2,1.91360119781507,4.52119857626724,0.996878574125238,20.7736814697647
"231",1960,0.7,3,1.62154732065481,3.82831743186701,0.998420265524671,18.6532943230628
"232",1961,0.4,1,1.54858937981046,3.65114358347799,1,17.4512957867917
"233",1961,0.4,2,1.3904135572898,3.27856944698689,0.999915798002463,17.8424275996742
"234",1961,0.4,3,0.95253578069199,2.24581497551349,0.999999963052969,15.9632347814048
"235",1961,0.45,1,1.71328849458922,4.03945863069075,0.999999950491941,17.8390760072629
"236",1961,0.45,2,1.50503173365557,3.54928350493913,0.999789485989196,18.2164151624027
"237",1961,0.45,3,1.06714783618739,2.51604169700753,0.999999315129738,16.3343075506783
"238",1961,0.5,1,1.8606637887487,4.38693063458782,0.999999582934588,18.2278151488501
"239",1961,0.5,2,1.61014596422789,3.79790352423908,0.999563208307375,18.5925538582395
"240",1961,0.5,3,1.1862500064431,2.79685916875728,0.999997688858854,16.7063211606541
"241",1961,0.55,1,1.98623059212302,4.68299068338689,0.999997927351722,18.6162551361051
"242",1961,0.55,2,1.70158897933776,4.01462015994601,0.999216202140097,18.9646219612627
"243",1961,0.55,3,1.30734439191259,3.08241819377524,0.999986385320506,17.0790442723315
"244",1961,0.6,1,2.08687622222713,4.92033503768068,0.999987665138043,19.0032790324523
"245",1961,0.6,2,1.77716659394674,4.19425234354549,0.998728372190882,19.3392103700685
"246",1961,0.6,3,1.4254718496929,3.36120025739997,0.999925849822725,17.4489264047247
"247",1961,0.65,1,2.15926881324028,5.09117226073076,0.999953918343619,19.390784820732
"248",1961,0.65,2,1.83366342900095,4.32923875656325,0.99807629711539,19.7112440935935
"249",1961,0.65,3,1.53617142965149,3.62274117311925,0.999792517020294,17.822554134857
"250",1961,0.7,1,2.19927871574567,5.18590115781423,0.99986054640695,19.7804360315053
"251",1961,0.7,2,1.87215620774793,4.42211637959859,0.997254295714627,20.0875375014546
"252",1961,0.7,3,1.63479029759894,3.85614835595442,0.999551361315965,18.1945991379799
"253",1962,0.4,1,1.60311867500278,3.77971442734666,0.999998789029655,17.8380762601791
"254",1962,0.4,2,1.38212686805545,3.25873146793446,0.999987641804075,17.6644357020655
"255",1962,0.4,3,1.04399572944666,2.46145192421127,1,15.9349767489563
"256",1962,0.45,1,1.75243854745985,4.13178979201642,0.999994094567,18.2271624422428
"257",1962,0.45,2,1.48734612354328,3.507017013284,0.999941521235214,18.038679904287
"258",1962,0.45,3,1.15482084035055,2.72274677586545,0.999999995464057,16.3078928673267
"259",1962,0.5,1,1.8806221006505,4.43404873065326,0.999984371120711,18.6145571757678
"260",1962,0.5,2,1.58338466620507,3.73401673632667,0.99980531904731,18.4130620244987
"261",1962,0.5,3,1.26785203070051,2.98924349028091,0.999999884568537,16.6796699400717
"262",1962,0.55,1,1.98276967156431,4.67496567994368,0.999962537984843,19.0010944620086
"263",1962,0.55,2,1.66796976702144,3.93447101999417,0.999532455907504,18.7877372419659
"264",1962,0.55,3,1.37728816322011,3.24726722794442,0.99999916126657,17.0518058408157
"265",1962,0.6,1,2.05488314065512,4.84518384841491,0.999910455079452,19.3882776390256
"266",1962,0.6,2,1.7399897977374,4.10579549437912,0.999082524115646,19.1617766153108
"267",1962,0.6,3,1.47797431750717,3.48477490366566,0.999973879012754,17.4252431203496
"268",1962,0.65,1,2.09552509244383,4.94147181978025,0.999785036256444,19.7752200977861
"269",1962,0.65,2,1.7977392932207,4.24395091945405,0.998426135943701,19.5353397155847
"270",1962,0.65,3,1.565142600601,3.69078573843026,0.999853740767233,17.7949116769676
"271",1962,0.7,1,2.1052647578896,4.96542197210016,0.99951080534237,20.1643718624922
"272",1962,0.7,2,1.83912626553918,4.34394702637397,0.997548103883466,19.9099878131152
"273",1962,0.7,3,1.63698166352032,3.8610923619051,0.999589061725618,18.1711110913945
"274",1963,0.4,1,1.66771712720194,3.93201375987593,0.999999992610053,17.7260090101925
"275",1963,0.4,2,1.57783847965535,3.72033454793109,0.999947285897035,18.4526957701239
"276",1963,0.4,3,1.06514724782411,2.51132971106652,0.999998413447619,16.2102849269187
"277",1963,0.45,1,1.81936079624529,4.28954789592611,0.999999897553331,18.1150119385005
"278",1963,0.45,2,1.68514174435259,3.97362143144421,0.999868159277347,18.8271401012845
"279",1963,0.45,3,1.18055587921668,2.78351343086918,0.999982100093361,16.5828144984712
"280",1963,0.5,1,1.94994590827786,4.59743660565656,0.999998860976425,18.5037702178646
"281",1963,0.5,2,1.77286483130543,4.1809690434433,0.999722238527832,19.2006606271911
"282",1963,0.5,3,1.30164513023818,3.06920224599433,0.999939659929148,16.9545022358388
"283",1963,0.55,1,2.05483141813861,4.84474374746421,0.999995429257306,18.8913082376733
"284",1963,0.55,2,1.83977407617367,4.33962297488321,0.999461100755231,19.5745911930658
"285",1963,0.55,3,1.42378802788293,3.35742719885363,0.999878619723157,17.3301087397859
"286",1963,0.6,1,2.12966562118614,5.02123489694365,0.999983460928223,19.2792314984818
"287",1963,0.6,2,1.88470761169315,4.44695386930336,0.999040066896113,19.9472647793386
"288",1963,0.6,3,1.54117809720958,3.63446173822648,0.999805576239072,17.7041904050904
"289",1963,0.65,1,2.17134582018974,5.11966935904044,0.999944834251145,19.6680617917884
"290",1963,0.65,2,1.90998518049525,4.50858240153367,0.99839166140727,20.3218321581804
"291",1963,0.65,3,1.64574463301075,3.88133495337687,0.999708493174633,18.0740566897804
"292",1963,0.7,1,2.1775735451593,5.13486243168833,0.999820318452797,20.0574552722173
"293",1963,0.7,2,1.91756775141564,4.52906823688746,0.997498879295867,20.6950682720739
"294",1963,0.7,3,1.7334579481878,4.08866944754184,0.999548240249644,18.4484742432266
"295",1964,0.4,1,1.53258745159751,3.61341555665263,0.99999998607519,17.2616247145188
"296",1964,0.4,2,1.64633133545541,3.88203798887879,0.99990163062249,18.8725239322118
"297",1964,0.4,3,1.21045327524955,2.85391384277176,0.999999746841206,16.3207465442034
"298",1964,0.45,1,1.70470006616697,4.01920952395473,0.999999940066463,17.6500644596559
"299",1964,0.45,2,1.73719049607458,4.09694591389325,0.999730523274107,19.247458824482
"300",1964,0.45,3,1.35127145980313,3.1859306016597,0.999998476582832,16.6958125076529
"301",1964,0.5,1,1.85957597608068,4.3843644986015,0.999999814664089,18.0390566437186
"302",1964,0.5,2,1.80921758017153,4.26789076779548,0.99941868627332,19.6220113638898
"303",1964,0.5,3,1.48812090071539,3.50860054747389,0.999994725689546,17.0683462634015
"304",1964,0.55,1,1.99302620224746,4.69900512246662,0.999999384532597,18.4273005616251
"305",1964,0.55,2,1.86211634735898,4.39418917003075,0.998934810794977,19.9948205588717
"306",1964,0.55,3,1.6143395472918,3.80623753069793,0.999983489393872,17.4431585389023
"307",1964,0.6,1,2.10007411565202,4.95140900016244,0.999996445307614,18.8122926428801
"308",1964,0.6,2,1.89610097250566,4.47639103284996,0.998239510866469,20.368227277857
"309",1964,0.6,3,1.72136870145846,4.05869111778836,0.999956484276374,17.8123862279631
"310",1964,0.65,1,2.17845979844167,5.13627960558361,0.999984130048354,19.202263774564
"311",1964,0.65,2,1.91165842769658,4.51569578894904,0.9972892802406,20.739640972757
"312",1964,0.65,3,1.8049298268246,4.25600288433504,0.999881447566332,18.1834989171782
"313",1964,0.7,1,2.22246091608117,5.24019922245397,0.999944744393345,19.5927274259809
"314",1964,0.7,2,1.90994472628114,4.51472630726717,0.996080955348839,21.1145860123223
"315",1964,0.7,3,1.86373535353052,4.39542086901098,0.999676528808776,18.5585811596419
"316",1965,0.4,1,1.49207293970859,3.51789351856313,0.999999999733752,17.8369303868517
"317",1965,0.4,2,1.31117326015516,3.09138660700536,0.9999991106532,17.6216669173584
"318",1965,0.4,3,0.844164461515454,1.99030530445685,1,15.2829442459152
